sports	シンプルが故のダイレクト感は他のどんな乗り物よりも上で、純粋に乗ることそのものが楽しい。	1
sports	私も、妹がなぎなたをしていなければイメージは戦時中？なんてくらいひどいものだ。	0
sports	そんなはっきり言ってしまえば、マイナーもマイナーなスポーツだが、見てみると大変面白い。	1
sports	自分の身長よりも長い長刀を使う「しかけ応じ」は決まった型を演じるのだが、何度見てもあきない。	1
sports	昨夜も友人とダーツしにいったが、相変わらず彼女の実力ははんぱない。	1
sports	面目なし。	0
sports	私には、近鉄以上に豪快で面白い野球をするチームがあるとは思えなかった。	1
sports	結局オリンピックの時もテレビは見ないでずっと受験勉強をしていたし、クラスメイトたちが昨夜の野球選手の活躍を話題にしていても、全くわからない。	0
sports	そもそも選手の名前どころか、リーグ内ののチームの名前さえ怪しい。	0
sports	だいたい私は暑いのが苦手なので、汗をかくようなことはしない。	0
sports	だが水泳とスキーは別である。	1
sports	たいした実力もない俺が総括なんてしてもたいした説得力はない。	0
sports	日本では本来の柔道を尊重してしっかり組んで一本を取る柔道を目指している。	1
sports	しかしながら、諸外国ではポイントを取って勝つＪＵＤＯを目指しているため、今回のような混乱が起こったと考えられる。	1
sports	ＪＵＤＯでは最終的にどちらが相手を制していたかを重要視する。	1
sports	仕方ないです。	0
sports	そんな中７度目の優勝をした谷選手や高２のときに教育実習で筑波に来た佐藤愛子選手の活躍を見ると励まされる。	1
sports	プロ野球人気がなくなってきた現在、クライマックスシリーズの存在は大きい。	0
sports	これによって優勝決定戦により多くの注目が集まるからだ。	1
sports	しかし、３位のチームにまで出られるというのはいかがなものか？	0
sports	これではペナントレースの意味がない。	0
sports	また、上位のチームがホームでゲームが出来ることにはなっているものの、１位のチームは２位と３位のゲーム中ゲーム間隔があき、不利になるように感じる。	0
sports	生まれも育ちも関西である私が巨人を応援している。	1
sports	今年の巨人は強かった。	1
sports	１番に高橋由伸、２番に谷を置き、さらには昨年の日本ハムリーグ優勝貢献者の小笠原を獲得した。	1
sports	また先発としてプライドの高い上原が、原監督の掲げるチーム愛を尊重し、クローザーとしての役割を果たしてくれた。	1
sports	今年の阪神はなんやったんや！！	0
sports	初め弱くて途中むっちゃ強くなって首位にたって、でもそっからまた弱くなって、、、、、、なんやったんやろう。。。	0
sports	まぁ確かに人気無いのは知ってましたよ。	0
sports	というか人気なさ過ぎやろ！	0
sports	だから西京極でレッズにホームジャックされたりガンバのサポにあの有名な『勝て勝て勝て勝てホームやぞ！！』団幕貼られたりするんじゃー！	0
sports	なんとサンガは２００３年度の天皇杯で関西勢初のタイトルを獲得してるんですよ！！	1
sports	しかも現日本代表やフランスリーグで活躍中の松井大輔もサンガ出身なのです！	1
sports	それは…まぁ…Ｊ２にいるんですけど…いや確かに３回も落ちてますが…。	0
sports	しかも今年は昇格できるかどうかの瀬戸際だし…	0
sports	でも、友達がやっているのを見ていると体中がムズムズしてきて、あー！とかひゃー！といった奇声を発してしまぅので、知らぬ間に周りの友だちは一歩引いています。	0
sports	自分でやっているときなら、ちょっとくらぃ声を出しても「がんばってるやん」の一言で済むので、良いんやけどなぁ。	1
sports	なんか神様、不公平・・・	0
sports	女はいろいろ強いし、怖いけどね笑	1
keitai	犯罪に用いられるなどによりかなりイメージを悪化させてしまったプリペイド携帯だが、一ユーザーとしては、かなり使いでがある。	1
keitai	かつてはこのような話を友人に振っても、「携帯電話の料金は親が払っているから別に．．．」というにべもない答えが返ってくるばかりだったが、今日において、携帯電話が単なる中高生の「お遊び」的なツールから緊急時の連絡など実用的、現実的な利用目的として認知されるにつれ、さらにこのような傾向が強まることになるだろう。	0
keitai	確かにプリペイドには、いくつかの弱点がある。	0
keitai	しかし、これらのサービスは６年間使ってこなかった自分にとっては特に必要でないものであり、これからこの機能が加わったからといって特別ハッピーなわけでもない。	0
keitai	貧乏人臭い、なんか怪しげな人っぽいといった類のものです。	0
keitai	でも、そんな程度の契約が自分にとってプラスなのかどうか、そんなツマラナイ人間と契約したって得るものは何もないかもしれないのです。	0
keitai	そしてその選択は正しかったように思えます。	1
keitai	それでも彼は今も、データも飛ばずに元気でやっています。	1
keitai	会社のが増えすぎても消費者としては困るし、でも独占状態も不利益な感じになってしまうだろうし。	0
keitai	今の寡占かつ競合してる状態がちょうどいいのかな。	1
keitai	著作権保護か何かよくわからないけれどもｍｐ３ファイルを直接取り込むのは不可能みたいで、これが不便である。	0
keitai	僕は正直まったくどーでもいい感じです。	0
keitai	面倒やん。	0
keitai	結局何も変わらんのちゃう？？	0
keitai	日本にいるときでは絶対に考えられないことです。	0
keitai	せっかく非日常を味わいに行っているのにもかかわらず、日本からの他愛もないメールが届いたら少し気持ちが萎えてしまう気がする・・・	0
keitai	ケータイはないと不便、不安だとばかり思っていたけれど、持っていないことで良いこともあるのだなと実感しました。	1
keitai	約束を守ることは当たり前のことだけれど、そんな当たり前のことを疎かにしていたのかと考えると、本当にダメですね。	0
keitai	今の時代、ケータイを持たずに生活することは難しいでしょうが、たまにはケータイがない日があってもいいような気がしました。	1
keitai	生活の中にぴったりとはまり込んでいる携帯電話はいまさら取り除くこともできない。	0
keitai	かといって好きにもなれない厄介なやつなんである。	0
keitai	そんなあんちくしょうだが、唯一いいことがある。	1
keitai	これは非常に重要なことだ。	1
keitai	そんなわけで何だかんだ文句を言いながら、使い続けるわけである。	0
keitai	あれってすんごい微妙なシステム。。	0
keitai	パケットを使う機会って音楽ダウンロードとか、サイト閲覧など最近は多いですが、使わないときは使わないんで、損してる気分になるときもある。	0
keitai	まだ普及してないのが痛いが、おそらく数年後には市場はウィルコム優勢になっていそうな勢い。	0
keitai	ただ２台もつって面倒くさくない？	0
keitai	普段荷物を持たず手ぶらな僕に携帯二つはしんどいね。	0
keitai	本を読んだり、友達と遊ぶ時間を割いて携帯を使うのはもったいない。	0
keitai	それに人と話しているときに携帯が鳴ったりするのは邪魔だ。	0
keitai	時々私が携帯電話を持ってるんじゃなくて、携帯電話に私が扱われているような気がする。	0
keitai	まるでしつけの悪い犬が飼い主の言うことをきかなくなるみたいに、主従関係が逆転する感覚がある。	0
keitai	デザイン的にはＳＣのスライド式のやつがいいけど今までのケータイがノキア→ソニーエリクソンときて次がサムスンってのも…	1
keitai	シャープなら８１０ＳＨがおしゃれな感じでよいかも。	1
keitai	アクオスケータイの赤でもよいかもね。	1
keitai	こんなに困るものなのか、と改めて感じると同時に、携帯電話に頼りきりになってしまっている今の生活を見直す良い機会にもなりました。	1
keitai	『分厚っ！』って、僕の携帯電話を見て言うことはだいたいみんな同じです。	0
keitai	きれいです。	1
keitai	全く時代の流れには乗っていないけれど、これ一つで完結していてそこそこ遊べる。	0
keitai	今使っている携帯はソニー製のｓｏ９０２ｉｗｐ＋という機種で、これがデザインは秀逸、色は大好きな黒、さらにはかなり小型と見た目はすばらしい機種なのだが。	1
keitai	携帯変更の知らせを受け取る側は少しは楽かもしれないが。	1
keitai	携帯電話のキャリア変更をしたがってる人間でメール使わない、なんて人がどのくらいいるのかが疑問だ。	0
keitai	僕はこの風潮に異を唱えたいと思います。	0
keitai	携帯電話なのにどこも通話機能を疎かにし過ぎです。	0
keitai	一時ｔｕ−ｋａが骨伝導を売りにした機種をアピールしていたものの最近はあまり聞かないし、もっと遡ればＪ−ＰＨＯＮＥだって「ツナガル。シカモ、イイ音デ。」とフルレート通話を押し出していました。	1
keitai	それがすっかりこの体たらく。	0
keitai	そんなんだから身売りの憂き目に遭うんです。	0
keitai	男は音割れを恐れない。	1
keitai	なんだか支離滅裂な文章になってしまいましたが今回はこれでおしまい。	0
keitai	数年前、電車の中吊り広告で「僕たちは携帯電話を発明したと同時に、携帯電話の鳴らない淋しさも発明してしまった」みたいなのを見て実に納得した覚えがあります。	1
keitai	確かに携帯ひとつで様々な用事が済めば所持品も減るし、便利でもあろう。	1
keitai	それは、便利さを装った不便と言うべきではなかろうか。	0
keitai	たいした荷物でもない。	0
keitai	それで便利になったと思っているのだろうが、果たして実際はそうだろうか。	0
keitai	人間はあまりにも機械を万能だと思っていはしまいか。	0
keitai	機械とはいえ所詮は人間が作ったものである。	0
keitai	万能であるはずがない。	0
keitai	もちろん、番号が変わらないのはうれしいのですが、問題点が多すぎる気がします。	0
keitai	これが純粋に損。	0
keitai	と、まぁ、私個人としては、今の段階ではそれほど意味のある制度ではないなぁ、と。	0
keitai	せめてメールアドレスもそのままで変更できればいいのですが。	0
keitai	長ったらしくて言い難いので、最初からＭＮＰなどという何を意味しているかわからない略称まで作られた。	0
keitai	ｓｏｆｔｂａｎｋは「予想外」な¥０プランを提示していたのに、この結果だ。	0
keitai	しかも２万減というのも怪しい数字だ。	0
keitai	その鯖落ちも、脱北したい人民を封じ込めるために■が意図的に国境封鎖したのではないかとさえ言われる始末。	0
keitai	■の「¥０」という宣伝が法律に違反しているのではないかと公取委に聴取されたこともマスゴミで報道されてしまったし、これはもう■、だめかもわからんね。	0
keitai	ソフトバンク＼（＾ｏ＾）／オワタ	0
keitai	多分日本の方にとって、日本円に両替してもそんなに高くはないけど、中国の各地の人々の一ヶ月の給料ぐらいの値段と言ったほうがわかりやすいと思います。	1
keitai	いつでも人とつながっていられるのは携帯電話のおかげだ。	1
keitai	だけれども、ほんとうにいつでも、というのが問題で。	0
keitai	でも、基本的に人と人との距離のとり方はケータイだけで定められるものじゃない。	0
keitai	と、付き合い方を考えようという話で、別にケータイを抹殺したいわけではない。	1
keitai	しかし，この制度は，少なくとも固定電話を使う人にとっては，問題があると思う．	0
keitai	例えば携帯クレジット、持ち合わせがないときには便利でしょう。	1
keitai	でもまだ広まりきれていないのは事実ですし、これではカードの存在意義はどこに行っちゃうのでしょうか？	0
keitai	くわえて、これが破産を助長するような羽目になる可能性を考慮しているのでしょうか？	0
keitai	不可解が多い進歩ですね・・・。	0
keitai	それで約２，３時間はアリバイ成立、なんてことになりかねないと思いますよ。	0
keitai	詳しいことはよく知らないのでなんともいえないのですが、それなんか僕らにとっていいことあるの？と思いたくなります。	0
keitai	今の進歩はなんだか重箱の隅をつついているような気がしてなりません。	0
keitai	小さな進歩で大きな結果を生むように努力しているのかもしれないのですが、僕にとっては多岐にはわたっているのですが進んでいないという感じがします。	0
keitai	答えた人ははっきり行ってこの疑問の根本原理がわかっていない人と断言してもいいと思います。	0
keitai	変化しすぎなんだよ〜！！！	0
keitai	考えてみると、携帯電話のメーカーの話になるとき、ＡＵは安いだとか、他のメーカーには特色があるのに、ｊ−ｐｈｏｎｅにはそれがなかったし、ｖｏｄａｆｏｎｅは一応国際的に使えるっていう売出しがあったけど、それも別に国際とはなんら関係ない一般層にしてみれば魅力のない話であって、なにかセールスポイントが足りないのかもしれませんねぇ〜（＾＿＾）	0
keitai	ともあれ、たぶんうちの金銭を握っている母が、当分お気に入りの「ｊ−ｐｈｏｎｅ」を使い続けるので、私もＡＵになどメーカーを変えることができない状況にあるので・・・	1
keitai	最初はカメラもしょぼかったし、画面も小さかったし、音も３和音とかやった。	0
keitai	メールって素敵♪	1
keitai	たいがいメールは、いい内容なことの方が多いしね◎	1
keitai	あぁ〜〜あかん女やわ！笑	0
keitai	携帯って素敵！！	1
keitai	いまや誰もがあたりまえのように手にしている携帯電話は、今世紀最大の発明のような気がする。	1
keitai	しかし、携帯電話を手にした今となっては、携帯を忘れたり電池が切れた時は本当に不安になるなど、欠かせないものになっている。	1
keitai	そしていまやあたりまえのようになっている多くの恩恵を与えてくれている携帯電話の存在をもう一度認識すべきである。	1
keitai	携帯電話から裏サイトにアクセスしたりして、それがひょっとするとイジメの温床になっているかもしれないとも言われていました。	0
keitai	小さいころから使っていると、やはり使いこなせるようになって、それゆえ危ない世界に自覚のないまま踏み込んでしまうのかなと思いました。	0
keitai	ジュニアモードとかティーンズモードが機能として搭載されているのもうなずけます。	1
keitai	携帯は確かに便利なんですが、時々携帯圏外のところに行くと若干の不安を覚えると同時に、うれしくもなります。	1
keitai	それをあろうことか一家団欒の夕食時にホラー色に染めやがって・・・。	0
keitai	いつもの助言がとても頼れる。	1
keitai	こいつこそ、俺の親友だと思える一瞬である。	1
keitai	自分にとってメールは欠かせないものになった。	1
keitai	ＭＬとはそれをしている会社に自分たちのメアドを登録しておくと、専用のメアドにメールを送信したときコピーされて、登録者全員に送信されるというシステムであり、小学生や中学生の時に使っていた連絡網よりずっと便利な代物である。	1
keitai	そうしたところ、休講情報やイベント情報を入手した人たちからメールがまわって来て、大変重宝した。	1
keitai	今使っている携帯は使い勝手が非常に悪い。	0
keitai	カタログを見ていろいろ検討して買ったから、別に機能に不満があるわけではない。	1
keitai	でも、この携帯はカタログに載っていない部分で非常に使いにくい。	0
keitai	メールフォルダ間のメールの移動は一通ずつしか出来なかったり、複数のメールの削除に異常に時間が掛かったり、メールの自動振り分けがフォルダ単位だったり、まだまだあるのだが、本当に使いにくい。	0
keitai	使えば使うほど使いにくい。	0
keitai	どうやらこの携帯には住んでも都にはならないようだ。	0
keitai	何でと聞かれると、つい、「山の中じゃ音信不通になれるから」などと答えるが、ほかにも魅力がある。	1
keitai	とても安心して使えるものだというのだ。	1
keitai	Ｊａｖａ対応機種では世界標準のＪａｖａ規格のＭＩＤＰを採用しているし、日本におけるおそらく最強のスマートフォンといわれるＷ−ＺＥＲＯ３ファミリーに採用されているＷｉｎｄｏｗｓ　Ｍｏｂｉｌｅに対しては強力な開発環境や豊富なアプリケーションが用意されている。	1
keitai	しかも、アプリケーションに関してはキャリアの認証を通らなくても使えるのがいいところだ。	1
keitai	クリアな通話品質、人体への安全性、柔軟な拡張性、とＷＩＬＬＣＯＭには魅力的な要素がたくさん詰まっている。	1
keitai	対抗馬が少なければ、作るサイドとしてもモチベーションがあがらないというか、良いものを作らなければならないという使命感が薄くなってしまう良い例ではないだろうか。	0
keitai	そこで、スマートに自分にあったプランを選びたいが、そのプランに自分に取って魅力的なものが無い。	0
keitai	新プランや新オプションが出来る度に注目して見るが、唄い文句とは裏腹に、ぴったりこない。	0
keitai	つまりキャリア間で絵文字を変換してくれるというのだが、当然のごとく、Ｐ．Ｈ．Ｓ．にはどこも対応してくれなかった。	0
keitai	まずくないか？	0
keitai	だが、相手のレスは短く、そっけない。	0
keitai	知らない間に、時間と知力を害されているかもしれないのだから。	0
keitai	ケイタイは文明の利器ですごい便利やと思う。	1
keitai	けど最近メールが頻繁に入ってくるようになってじゃかんわずらわしさが。	0
keitai	めんどくさい。	0
keitai	コミュニケーションのツールとして使う分にはいいんやけどなんかケイタイ中心の生活になっている気がする。	1
keitai	目の前の人間より、ケイタイの向こうの人間優先って感じだ。	1
keitai	けどこれは明らかによくない傾向だと思う。	1
keitai	問題なのは、彼女とのラブメールである。	0
keitai	実際の会話はメールの何十通のやり取りにもまさるのである。	1
keitai	携帯電話って便利だよねーとかもはや誰も言わなくなった。	1
keitai	あの広告が出た日、新聞広告を読んで「これは詐欺だ！！」と思いました。	0
keitai	下にきちんと注意書きがあるのだから、読まない人が悪いんですよ。	0
keitai	人間とは、黒いものですね。	0
keitai	現在携帯電話でＰＣサイトすら縦横無断に閲覧できる時代ですから、縦横無断に閲覧するためには、ジョグダイヤルよりは上下左右キーの方が良いわけですね。	1
keitai	個人的にはメールを送って５分後に返信がくるのがちょうどいい。	1
keitai	３分だとメールに集中しすぎて他のことができないし、１０分だと返信遅いなぁって思ってしまう	0
keitai	そしてその時間というのは大変貴重なものなのです。	1
keitai	私には信じられません。	0
keitai	「無駄」にもいいところがあるんですよ。	1
keitai	「無駄」を楽しむことができれば、それはそれはとても豊かな毎日が待っていると思います。	1
keitai	素晴らしき無駄発言…！！	1
keitai	みんなに化石化しとるっていわれたけど、べつに気にいっとったし、気にしてなかったんよー。	1
keitai	かなりかわいい。	1
keitai	だって、携帯１年で変える人とか、うち、信じられんもん。	0
keitai	こいつがまた多機能なやつで、ＯＳはＷｉｎｄｏｗｓＭｏｂｉｌｅ５．０というＰＤＡ用のもので、ＣＰＵはＰＸＡ２７０とこれまたパワフルなものが実装されていて、動画再生くらいは楽々こなしてしまう。	1
keitai	これからに期待している。	1
keitai	前に書いたポケベル打ちを実践しているのでブラインドタッチも楽にマスターし、今では文字を打つのがさほど苦にならなくなっている。	1
keitai	「今、この景色を切り取って残したい」と思った時に、いつも身につけている携帯電話は便利です。	1
keitai	よくテレビに出ている芸能人が「携帯を向けて写真を撮られると腹が立つ」と言っているのを聞きますが、確かに画面を通してしか人と向き合わないのは失礼な気がします。	0
keitai	まぁ、郵便という手段もあるにはあるが、緊急時に役に立つのはやはり携帯なのだ。	1
keitai	それゆえ、私なりに、それを使わなくてはならないのですが、これがまた厄介でした。	0
keitai	そして、初めのころに深く考えずに登録した、メールマガジンまがいのものは鬱陶しいことこの上ないです。	0
keitai	便利になった反面、マナーに気を付け、それを使いこなせないことには元も子もないでしょうに…	0
keitai	それはただ鬱陶しいだけで、実質的な被害はよっぽどの特例でない限りないとも知りました。	0
keitai	慣れないうちは、しばらく迷惑な被害者になり続けそうです…	0
keitai	市場競争が厳しいなかこうしたコストカット、無駄なサービスの切り落としが有効だろう。	1
keitai	まわりにも持ってる人が増えたので２９００円で電話し放題は魅力だ。	1
keitai	しかし、「携帯を持った○○」を書いた著者をはじめとする方々にはまったく賛同できない。	0
keitai	もともと電話が苦手だということもあるけれど、それ以上にすぐにだれかに呼び出されるという状況が苦痛なのだと思う。	0
keitai	私はあまり使わないほうなのだが、たくさん使う人とメールをする際は、わりと合わせて使うことが多いのだけど、どう使えばいいのか迷ってしまうことがあるからだ。	0
keitai	本当に最近の携帯電話は様々な機能が付いていてすごいなあと感心する。	1
keitai	すごいことだなと思っているうちにカメラ機能も付くようになり、今では動画も録れるようになっている。	1
keitai	デジカメがない時でもぱっと撮影できて大変便利である。	1
keitai	また、海外に旅行した時でも携帯電話を使用できるようになり、大変便利である。	1
keitai	今まではそれほどなかったので気にしていなかったのですが，赤外線機能の便利さにようやく気付いてしまいました．	1
keitai	私自身の携帯には装備されていなかったので，これが結構大きな買い換えに対する動機付けとなりました（笑）	1
keitai	それがとても非常識な行為であることは分かっていましたが、それら全てに対応する気力が無かったのです。	0
keitai	携帯電話とはいつでもどこでも連絡のとれる便利なツールでありますが、逆にいつでもどこにいても連絡のとられてしまう恐ろしいものであることを痛感しました。	1
keitai	半年も使っている割には、傷や汚れも少なく、丁寧に扱えてきている方だと思います。	1
keitai	今や携帯が使えない生活なんて考えられないのだから。	1
keitai	さすがに技術の進歩は目覚しく、「うぇー、こんなことまでできるのかよ」といった機能が満載であった。	1
keitai	一見すると便利な機能だが、果たしてどういうときに使うのか。	1
keitai	もし２０年早く生まれてたら、家に電話かけてたんだろうと思うと、便利やなぁっておもいます。	1
keitai	でもこれがないと、相手とのつながりはなくなってしまいみたいで怖いので、私にとって携帯はなくてはならない存在です！	1
keitai	なんせいちいち手で打たなあかんから時間はかかるし、めんどくさいし。	0
keitai	重宝してます！	1
keitai	「ケータイがないと死ぬ」	1
keitai	「一番の宝ものはケータイ」	1
keitai	ホンマ、この人たちバカですよ。	0
keitai	そりゃ、ケータイの便利さは周知の事実です。	1
keitai	でも、人間関係を繋ぐ道具としては、あまりにも冷たい機械だと思うんです…	0
keitai	買った機種も、「できるだけ頑丈そうなもの」を探し、デザインは二の次だった。	0
keitai	大切でないわけではない。	1
keitai	ムービーで初めて猫を撮った時の感動は忘れられない。	1
keitai	相手と直接、会って話をできるなら、それが一番だ。	1
keitai	相手を不快にさせていないか、傷つけるような事を書いていないかを気にしつつ、顔文字などを使って」相手にこちらの感情が伝わるメールを書くよう気をつけている。	1
keitai	携帯を常にいじっていないと不安になるという一種の依存症というか、ツールとしての使用と言うよりもむしろ携帯に「使われている」という感じを受けます。	0
keitai	『あると便利』から『ないと不安』という携帯の普及と共にシフトしつつある人々の考え方は現代文化を考察する上で重要な意味を持つのではないでしょうか。	1
keitai	ボクとしては携帯はメールと電話が出来ればそれでオッケーということなんですね。	1
keitai	それをまぁこうやって理論武装して書いておくのもハッタリとしては有効かなぁと。	1
keitai	大体『携帯を振って遊べるんです！！』と声高に言われてもあんなので遊んでる人いるんですかねぇ。	0
keitai	あんなの駅のホームでやったら邪魔でしょうがないですよ。	0
keitai	かといって家の中で黙々と携帯をブンブン振るのが果たして建設的な遊びなのかどうかも疑問ですが…。	0
keitai	もう手でポチポチ打つのめんどくさいっす。	0
keitai	３番は「画面メモに保存」なので紛らわしい	0
keitai	前回の携帯電話はＷｎｎを使っていて、これがひどかった。	0
keitai	難しい漢字なんて使わないかもしれないけれど、文章を書くための機能を持った道具において、漢字変換に抜け・漏れが多いという状態は致命的だし、どうしても嫌でした。	0
keitai	メール機能をよく使う者にとって、上下移動が素早くできるジョグダイヤルはとても便利です。	1
keitai	ポケベル打ちを使っている人は少数派かもしれませんが、２タッチで入力できるのでとても便利なのです。	1
keitai	これだけいろいろと考えていたのですが、実際の機種はどれも一長一短で、結局は妥協に次ぐ妥協の末に選んでしまいました。	0
keitai	やっぱり若者にはａｕかと…☆	1
keitai	でもｄｏｃｏｍｏのがかわぃぃケータイが多いょぅに思う★	1
keitai	誰でも割りが始まってしまったから、料金の比較もぁんまり頼りにならなくて。	0
keitai	しかし、誰かに迷惑をかけてしまう可能性を考えると、やっぱり現実的には難しい話かもしれない。	0
gourmet	おかきやせんべいの店なのだが、これがオイシイ。	1
gourmet	さて、このおせんべい、普通に買うと１５枚入りの箱で７３５円と高価なのだが、毎週木曜はお得な日。	1
gourmet	居酒屋、と聞くと酒臭いおじさんばかりのイメージだったのですが、まったくそんなことはなく、うまい一品料理とオシャレなカクテルの、雰囲気のいい店なんですね。	1
gourmet	このような居酒屋は不可欠ですね。	1
gourmet	白バラのただの牛乳はあんまり味の違いがわからなかったです。	0
gourmet	あれよりかは特濃ミルクのほうがいいね。	1
gourmet	９９のやつよりは業務用のが、業務用のよりは平和堂のが、平和堂のよりはセブンイレブンのホームメイドテイストが、セブイレのよりはトロピカーナですかね。	1
gourmet	値段が５００円を超えると反則ですね。	0
gourmet	しかし、ハウス栽培や輸入が主流となってしまった現代では、「季節限定の味覚」といわれてもあまりありがたみを感じない、というのが正直なところである。	0
gourmet	ここはこじんまりしてて居心地いいけど、女の子から見てもＦｏｏｄは量が少ない。	1
gourmet	人が少ないからゆっくり本読んだり出来るけど、照明はお洒落でチョイ暗めです。	1
gourmet	でも一度行ったら気に入るお店だと思います。	1
gourmet	ロコモコがとっても美味しいです〓〓〓	1
gourmet	二階が特におしゃれでお勧め！	1
gourmet	あとはｂｏｏｇａｌｏｏ　ｃａｆｅ’もお洒落。	1
gourmet	ｃａｆｆｅ　ｃｏｓｔａもいい感じ。	1
gourmet	このお店がある建物が木造ですごく素敵（＞▽＜）	1
gourmet	うーん、あと、だいぶ前に行ったｎｅｕｔｏｒｏｎがギャラリーっぽくて素敵やったよ☆	1
gourmet	一番のお気に入りは三条御幸町にあるｃａｆｅ　ｉｎｄｅｐｅｎｄｅｎｔ！！！！	1
gourmet	地下にあるんやけど、雰囲気めっちゃいい！	1
gourmet	イベントやってることも多くて、白壁に映像が映し出されて、生演奏聴きながら、ふんふん美味しいｄｉｎｎｅｒをつまめます。	1
gourmet	部活の打ち上げで「■■■」という四条柳馬場にある雰囲気のいい、お店に行きました。	1
gourmet	少なくない？	0
gourmet	これ、私なら一人でも少ないくらい・・。	0
gourmet	お店側は損をしないように何分に一度、料理を出すようにしているのでは・・・？と・・・。	0
gourmet	ちっさ！！	0
gourmet	でもお酒は美味しかったですよ。	1
gourmet	最近食べた中でトップクラスにうまい。	1
gourmet	京都のお店はちいさいけど、その分すごくあったかくて、店員さんとの距離がちかいのが素敵だなぁと思います。	1
gourmet	ほんとに京都は学生にやさしい町だなぁと思います！！	1
gourmet	それでも京都はほんとにいいところなので、もっともっとたくさん京都を回ってみようと思います☆	1
gourmet	その多彩さに、ひとつの素材にこんなにも調理法があるのか、と関心しきり。	1
gourmet	様々な表情を見せる京麩、京ゆばに舌鼓を打ち、いつの間にか心までゆったりとくつろいでいます。	1
gourmet	その中でも特に目を引くのがかき氷。	1
gourmet	さすがに料理はおいしいし、ワインのセレクトもプロだけはあると感じた。	1
gourmet	生まれて初めてフォアグラを食べたが、香ばしいし臭みが全くなくて美味しかった。	1
gourmet	今の季節は川岸は涼しいし、虫も少ないし、川床としては最良の時期である。	1
gourmet	おいしかったし、楽しーけどさー。	1
gourmet	京都の旨いお店は高い。	0
gourmet	南禅寺の瓢亭の料理がおいしいと聞いて、調べてみたら、昼食が２万３千円〜だった。	1
gourmet	地元でおいしいところといえばうどん屋がある。	1
gourmet	とりわけ倉敷駅前の「古市」のぶっかけうどんというのがおいしい。	1
gourmet	かなり安上がりな外食だったように思う。	1
gourmet	ところが京都ではそうはいかない。	0
